treated,low_cellularity,ascites,num_sources_for_donor,solid and treated,y_label
2.0898516533185334,0.9303618536571345,0.966443803725266,1.3565637093408502,0.6189380389721182,peptides
1.4665816356271977,1.0131183291572026,1.1898027577173833,1.255728229148157,0.5626507875950072,peptides
1.455222339582413,1.1399533537837359,1.3474321605512734,1.1456890104275455,1.0923667706207245,peptides
1.7789877991079746,0.9107301815270923,0.9758851470142152,1.4306938837980037,0.6165445360397903,peptides
1.4420948179372106,0.9509723991515239,1.1076685072358687,1.3172365847765979,0.6592435300491687,peptides
1.7934505574838309,1.0224544126306454,0.898189382744436,1.2452493241063423,0.6542050514570569,peptides
1.3114813405734371,1.0668095568347051,1.0505954294473712,1.6736781229765363,0.8434991001765055,peptides
1.2877630677794945,1.046109310856195,1.5122104761835096,1.1010210426273574,0.8725966265114996,peptides
1.1075073721094635,0.8903765249895685,2.173335687499817,1.1833163448812523,1.0784735617632388,peptides
1.2574302233367272,0.8597752799778817,1.3390996069392263,1.3857582214423314,1.0649425833949,peptides
2.0694107198465383,0.8761327596107522,0.7941502678851871,1.1685232133312646,0.38394458082935184,peptides
1.5691177334517987,0.9556427818212896,0.8922087692571937,1.3195774827332933,0.7983567097766316,peptides
2.025259160236775,1.0010710907304092,1.0206152065844722,1.8804582183742342,0.4093621258975402,peptides
2.5565415478946405,0.8837482258347681,0.7564240010771541,1.7136846409156312,0.32581554437166094,peptides
2.2207646429211225,1.0579768222597885,1.0007913030701914,1.285068745278065,0.8144930196867987,peptides
1.9814534930980885,0.8583441083286115,0.7581316832169098,1.1323179249009687,0.5394616931362194,peptides
1.458499136844824,0.7277328386208511,1.266324888674928,1.4644982873609849,0.7838108146879749,peptides
1.1772213627167238,0.9955132323199564,1.825843980890762,1.1541330109288883,0.9338446956895005,peptides
3.3546232810739056,0.8806043895348383,0.50619063921134,1.7076527362804674,0.2660013742423436,peptides
1.6327317443764153,1.0293491443994176,0.9600416261599765,1.4655494073012085,0.7459316731837569,peptides
1.608702779806013,0.989403308456698,1.242228839567099,1.5019596557420478,0.6064112718009791,peptides
1.0071976085575731,0.8369270641138585,2.3646224501371234,1.3836725226180953,0.9824693235063321,peptides
1.0292283223140901,0.8826622689106982,1.6099444986593945,1.4451542999905362,1.381268123622927,peptides
1.0406689009931551,1.160829828906252,1.4455723747909803,1.3830439024138654,1.247375474545995,peptides
1.462786755740564,1.0863437276012013,1.7041668377622479,1.1594929724079797,1.0209206415076473,peptides
1.6105999921522063,0.8073385081113303,1.2319679616283978,1.0055237478561163,0.7029426121511307,peptides
1.4755757702903558,0.9009534474886586,1.2787300600932712,1.2523816697187087,0.6161441681799403,peptides
1.5881350306055007,0.921688063826038,1.2106275451859645,1.226509383297516,0.5487705180922359,peptides
0.9025117233219256,0.9529730376360974,1.8501933949181206,1.402810097035668,1.2835682737187983,peptides
1.7372063995064917,0.8318039991383035,1.0618777123881935,1.4336614855127547,0.48578054406838556,peptides
1.7031327955902527,0.8211416355557614,0.8683540393990552,1.4787661653612496,0.6740126724482058,peptides
1.1107151928712249,1.0254350373102672,1.1970870978358448,1.423533658807616,1.0662789544761173,peptides
1.564242082256766,1.1838853328996755,1.1751373063728474,1.4029150168861797,0.633778677322581,peptides
3.1252427697092497,1.0434658967666475,0.6197185179280783,1.478390140297144,0.32978202869917156,peptides
1.6756257514972783,1.0830293208486275,1.1341817403896284,1.219724470666707,0.5944638394604214,peptides
1.1343747723565158,0.9963382459443303,2.0958072204954425,1.4794036030109237,1.138919099511256,peptides
2.466787835338926,0.8420372791629306,0.617473388791928,1.5507170776403805,0.4178605794118815,peptides
1.4396273167635856,0.9181925253305204,1.0712305893079486,1.3237471301300987,0.7875368552469582,peptides
1.3298944768141694,1.0832042339010757,1.20906607606219,1.5062086446919798,0.5522151755609611,peptides
1.605117390078954,0.7172102398456387,1.0961805383584724,1.4652722766182156,0.6288945849542026,peptides
2.2001559290368324,0.8079127266496283,0.7068774407130417,1.4958834351095835,0.5594457430355203,peptides
1.925781736577692,1.2029853161148192,1.0246397242778646,1.4589659739122318,0.662881016761424,peptides
1.945570151158964,1.0779548926329101,1.1155385758279064,1.449610437523068,0.625244321864361,peptides
2.3019369886917165,1.0021644067839013,0.7983290364106396,1.5127220614650274,0.4189981594214901,peptides
1.4397340800287592,0.9425344537640151,1.0539340569332343,1.360676805313564,1.0342447356630782,peptides
1.3303360690750508,1.3055197426152771,1.343408588698116,1.2786339311587984,1.0604032726266739,peptides
1.3397874230740772,1.0016757863030807,1.4152987225401177,1.1604869434729592,0.5698117121901273,peptides
1.2808807680743926,1.1126887860115806,1.514868986980493,1.4348915669290878,1.10728132631266,peptides
1.1520647442985705,1.0483029999205533,1.3544893487815057,1.7202756965713242,0.761382235472429,peptides
1.5581140605265338,0.9891195479020393,1.1967169332170047,1.2236499925255182,0.6557128706790397,peptides
1.5578422693043739,0.9680362395561328,0.8659005659249679,1.5329585037131985,0.4530429984807158,peptides
0.6671729156020291,1.1400690642626932,2.330578886342622,1.3162495269426155,1.729818806016927,peptides
0.7696230112744962,1.1430775652631096,2.0580668273717597,1.2997371906289905,1.3655984352568595,peptides
3.2536977670028384,0.9210269967878414,0.4853508120690196,1.647100673706783,0.25412461119429613,peptides
1.2763618250792519,0.9856257042810721,1.909123176620982,1.2710252131835813,1.1343000110565433,peptides
2.333254482558052,1.0395378818405674,0.9564255641442228,1.3707481693270425,0.8324775356858045,peptides
1.157260350792521,1.0582886669387463,1.0770058482025346,1.6049426025229974,0.6894459343439877,peptides
1.7315254406206355,0.8876705375833291,0.8398231991324432,1.4191710209326749,0.6680830550427781,peptides
1.247124199145381,1.104550280640601,1.0619762531409485,1.523315785967925,0.8453012598976303,peptides
1.8443472284681097,0.9168203237053205,0.8850190736771048,1.6686119320955566,0.5657891746119856,peptides
2.6594070627288566,0.8894805366091602,0.7402854982681241,1.2063284465428816,0.39604879930460957,peptides
1.6262998602996668,0.9892932737827482,1.2572562036812638,1.6083413317861404,0.4956155220907188,peptides
6.112575204821338,0.9554570325393519,0.31001787100531214,1.2345376652467943,0.21907483724674673,peptides
1.4213694054564878,1.0027070566325678,1.4830967148370835,1.3536114409504356,0.8278756398336594,peptides
0.9502048803974569,0.9493674866177467,1.9152019332224388,1.190638427601387,1.1770232692608842,peptides
1.4259986102660989,1.1046366728187296,1.094298002609859,1.2836256360567242,1.2093104810883009,peptides
1.481444574241594,0.7782109663342655,0.924887994329982,1.4994001732099882,0.6982433461752946,peptides
1.357838341608843,1.0067368937165306,1.143135799233306,1.1938797103160357,0.8547338646925984,peptides
1.5026726020705483,1.0549766464385135,1.1106781207607757,1.6557023071082877,0.9236227560333589,peptides
1.9896852808761258,0.8854230686164116,1.0150184984970845,1.381710294955543,0.6878097873964084,peptides
1.8921839209891573,0.950416906218282,1.1753765780418302,1.5094378072504042,0.541834043776486,peptides
2.7790789174707182,1.0250343479936395,0.7042859772656648,1.5485937859621364,0.43840742196996246,peptides
2.75129845747938,0.9772563994431198,0.806364951552368,1.2271925046040608,0.42455949031481083,peptides
1.509255560323578,1.0074280362805978,1.0292996299233945,1.444914308997981,0.6096165350895143,peptides
0.7981002916154485,0.8006795565736956,2.3090003274109248,1.4364950593924433,1.7107317188508315,peptides
1.7425849427329376,1.1216013269445415,1.0754892051868297,1.3223975140009618,0.7662041165844766,peptides
0.6252231734447738,1.0227353617162764,2.286926770781661,1.162535672324916,1.8417993774506918,peptides
1.1546882363174993,1.0662187091969169,1.4274786380694664,1.54629152928703,0.6721594779906944,peptides
2.260369999706962,0.975814430233438,1.1694906306490394,1.3778452339748428,0.5859895914769757,peptides
1.5051639383717426,0.9084780733259729,1.4018089305406352,1.385500235025828,0.8086466753119446,peptides
1.832005267137835,1.0523179481434894,0.9804294011932774,1.243351957051416,0.560895831604404,peptides
1.6170749157415185,0.9291369270214486,1.1393471441941656,1.3932037981400114,0.6093793457732877,peptides
0.9220645134339387,0.895996583938297,2.4495911760584765,1.3916757899728451,1.6801598948206569,peptides
2.5344010289778454,0.8179872867163468,0.8031967001198468,1.3052532576392193,0.5429218879750807,peptides
1.3872608375321631,1.0367768154297716,1.1427995292525026,1.4708321925293653,0.579820568501776,peptides
1.6445593769252955,0.8147208431181684,0.8938364985506491,1.3986940993753456,0.864954135530447,peptides
1.034713779403464,0.8802802276622738,1.57646540112886,1.3288680947993596,1.0825275363231157,peptides
2.5220099312572004,1.0090695580558378,0.7930498915641968,1.4723702282188953,0.43506525984753536,peptides
1.8715081452497793,0.9259920705330643,1.0011911163017593,1.751720588690238,0.6850109209811499,peptides
0.7150940364933309,0.9129537287478234,2.8956569719148817,1.1122769287640846,2.522862901719,peptides
3.5386593363679717,0.7931147432933189,0.5896619626969919,1.2579648208725593,0.3034676339306911,peptides
1.3255192089116268,0.9749980423438728,1.6898632748526232,1.329510129999885,1.0017914556542764,peptides
1.4641283196751982,1.2195067276706189,1.1574013984577187,1.6084593541800756,0.7177719973413587,peptides
2.5448338414055214,0.899278930507047,0.7029786648246541,1.3399669874482378,0.5940603310752137,peptides
1.2104856143315432,0.9614921927390818,1.5273994932771944,1.2780399779904048,1.2400598564521592,peptides
1.6276225744093833,0.9250509751330434,1.1300683991087463,1.5028103978028777,0.6360746847291215,peptides
1.354779780287776,1.0247975101888405,1.2252954239100369,1.3347300677476555,0.9078402941681798,peptides
1.5867574688459247,0.9517799983863704,1.1293007598772684,1.7045905384615248,0.658178515181287,peptides
0.941265044055257,0.9815128414936458,2.4645115940742466,1.227512086532607,1.0829913216607971,peptides
1.093870713404779,0.9222278207331503,1.5929567496104782,1.4828787739507692,0.7305548351839595,peptides
2.896199507728226,0.8470204296549602,1.030437705049357,1.252719531493783,0.39379884506570684,peptides
2.327923562212442,0.8438320738443919,0.6202377453196163,1.6327039550882614,0.3563250440021721,peptides
1.5990825411028344,0.8169477769238506,1.2228384246044899,1.0999531266982414,0.8138218640343384,peptides
1.9719691445370644,0.8798665193657134,1.039127194282937,1.3634203292810239,0.8533433167160337,peptides
1.0901043452303616,0.9621468552141204,1.8613692217989821,1.3351616647291518,1.1602571062650116,peptides
0.9308528283247602,0.7287921804084947,2.0298543596771683,1.0619513317046172,1.2363130864948022,peptides
1.217974376444582,1.131080646662471,1.3379756338786342,1.269320215517461,1.0984300400974971,peptides
3.1130983631895597,1.2136221052783691,0.6022950438119852,1.6531832077599344,0.39702713212698265,peptides
1.10743014054702,0.7324308356595622,1.3354187086716018,1.363668851882928,1.0625476776494835,peptides
1.7847603221789938,0.9549841010664719,1.0922222279959308,1.2593492843846399,0.5166314801737238,peptides
1.4593584181792192,0.8961826517917341,1.5746950199958951,1.2208818739862697,0.7053612476944137,peptides
3.2525577983944114,0.9155322074079838,0.5074858192438705,1.5681056620063336,0.2802599582836286,peptides
1.2002263386130019,1.1946751240800748,1.747305933903622,1.2658431130041925,0.7690673919963733,peptides
1.0235284264792972,1.1130871961015267,1.7905800119749296,1.2476899432311894,0.8336732347575478,peptides
1.131348165920417,1.0703813986916204,1.6793922334173526,1.2507995227833504,0.8728390911524243,peptides
1.63795074641154,0.8423772618223887,1.0625786793908274,1.5490219267525807,0.5671968191151887,peptides
2.239806899413912,1.0185583501707227,0.9393706784613813,1.091914536454775,0.47752704823062425,peptides
1.3622931362185364,0.6693219509691954,1.067000150460343,1.6114654473837053,0.5532976285782712,peptides
2.0782259783696113,1.1771709688879033,0.8399048595547723,1.508172331753026,0.34648853036523664,peptides
2.07054790738761,1.007728657833691,0.9500601641531679,1.5132848797989564,0.6035326910373974,peptides
2.0946225893473316,0.8992583314688576,0.7365959096210384,1.26792772621759,0.4481722573883395,peptides
1.2981250342794697,1.0602477613915162,1.9036863862969127,1.4125635197014725,0.9235472632872387,peptides
1.812087365173245,1.0844924651679528,1.11344472227383,1.2190694898903693,0.4319041504604346,peptides
1.1801996095383847,0.9524147483527925,1.2874436348984488,1.4829631618135375,0.8607371719565987,peptides
1.124966362638573,0.9472585252930837,1.8745115071620848,1.6549399373821947,0.9310100101797215,peptides
1.1063210072205805,0.9325808433348526,1.2918887483285122,1.2178020542406334,0.8831718592217311,peptides
1.7070521266585954,1.0667291828330274,0.9699307379133144,1.3220818022977205,0.5647224370295161,peptides
2.825905177607393,1.0672384705290963,0.7138501954263118,1.596675657824502,0.4862903677866495,peptides
1.4296029688001282,1.0380260462553563,1.5763812404668875,1.3920081379098541,0.7945182485776234,peptides
1.7886819234449969,0.67028191190948,0.8019470565221132,1.4586776872780427,0.4063723738025686,peptides
0.8542531128793688,0.8795277707513195,1.6699195262086197,1.5042112328221993,0.844794311224484,peptides
1.4285973100926632,0.9251271340837293,1.686407001196596,1.0622464565361704,1.3542721016010617,peptides
2.167430349224067,1.098310681347209,0.9185256732346586,1.4423488332759136,0.6724939270782657,peptides
1.6203210922129498,0.8111848388327748,0.9820745521507594,1.5803537005106945,1.0072637265065965,peptides
1.9093720675790111,0.9087689516680201,0.9235817435964782,1.3856220213882149,0.5052475978664794,peptides
1.761835519815677,1.0774504358271506,0.9200790962461223,1.4199357292314014,0.811235877927138,peptides
0.9311295811100179,0.943273233824187,1.670581019596832,1.396452579165895,0.9198662845599127,peptides
1.8678658881193217,0.8597552133125869,1.040944564079833,1.2825584557612086,0.7690634434959759,peptides
2.0763848499961597,0.7536053587550051,0.7241568278901043,1.3205342666071271,0.752023814246106,peptides
0.8337611296135352,0.7600782791466923,1.823354712319831,1.127572234105296,1.6363752948488874,peptides
2.6522789496600376,0.9517547273917284,0.660331297901766,1.323957472458742,0.4453480201677893,peptides
1.998449104898552,0.9082371358102842,0.5935430261061482,1.7466841118511134,0.3908821516656038,peptides
1.6064938812434408,1.0279837975881958,0.978137573936656,1.7760614683805054,0.5182267238352197,peptides
1.0137017378348072,1.0883938444128138,1.3404096151155875,1.6449690474798444,1.0024519673369765,peptides
1.0905377537166248,0.8821860385888921,1.6975095267403515,1.2779290003733634,0.610058051249291,peptides
1.1144287726824562,0.8772477318583936,1.7832043578135017,1.2703983406101347,0.9488079875082164,peptides
1.1412205851259296,0.8424605691077149,1.2974904443708577,1.3160645770070138,0.9440498821160471,peptides
3.341301017231075,0.8510521348781506,0.5961701390064852,1.7198933784620771,0.3948176575455714,peptides
1.3762972928387027,0.7928349999917641,1.3892645057058104,1.4862881645692447,1.073605614592057,peptides
1.0480347304871498,0.7858032185899179,1.1866983632158326,1.5257320482154388,0.6657848378502309,peptides
1.197933200000215,1.0442514082518894,1.9684129264944967,1.2240574444227277,1.3808007087369008,peptides
1.0724153826102911,0.9824491736650559,1.2090846906539885,1.5820955200920597,0.9232986961511219,peptides
1.3454905731914872,0.8954156603671677,1.215647492049391,1.351253974740662,0.5029983882528447,peptides
2.0821851708681693,1.3258648579794572,1.021020198146239,1.3008792201934272,0.6923425155060534,peptides
1.9301155107689247,1.0301255875282307,0.9740235425913168,1.309279286200317,0.46572813263319746,peptides
0.9447899489608643,1.2898712258079135,2.1657764262174912,1.293855217252804,1.398795142548528,peptides
1.6840261274784518,1.0925121612279518,0.9330639300017844,1.558995574465032,0.6301679062722215,peptides
2.0454257698529745,0.8590553309364476,0.7900931408812231,1.400137914655632,0.42726221303742856,peptides
0.9255320784616734,1.0309717974919783,1.7200635596992873,1.3845511868174332,1.8584565172523098,peptides
2.0882726671938,0.8236968368586454,0.831332449131827,1.3190155365517968,0.47244891114295545,peptides
2.654855675810824,1.000705694289442,0.7826855750098765,1.131191649769205,0.36338793423651505,peptides
1.1115674721473758,0.887913272316207,1.6766583355771765,1.3113196756887546,1.36564268213764,peptides
0.831944183778078,0.8379030848933988,2.0937042694316856,1.494494708737551,1.0026470463125505,peptides
1.5221490262379531,0.7136673271054619,0.928223807044048,1.4013062180813314,0.4134310152368471,peptides
2.558986396697708,0.9092850276882338,0.8881491663854658,1.2089043054890205,0.35809820788953145,peptides
1.340649641113876,1.1190225024976044,1.4244572942558993,1.2463014970690638,0.7482783795453138,peptides
2.3532313669652614,0.9197228057226585,0.8165621549235195,1.5286880743652587,0.46136813711647817,peptides
1.8816328923230885,1.3550804450593146,0.8882531198642183,1.5455849218944608,0.6700402166503023,peptides
2.749847686960672,1.1396285266721917,0.9006005797118746,1.3119842668935153,0.4585010292255875,peptides
1.7527189280676907,0.8160669617000716,1.065915013002704,1.3592894556125916,0.4410029243053203,peptides
0.9402280895783404,0.9537604272401367,1.8697831084596146,1.4251715468589923,1.1305692071873334,peptides
2.921500937303311,1.3426826786219117,0.6322352973899293,1.8573238370508092,0.47715626553981244,peptides
1.205237844208612,1.124473312483138,1.2032815747107484,1.9914589625955355,0.5929801219551829,peptides
1.512170080127311,1.0431814316912837,1.1438000417445913,1.6038116048204605,0.361442405127318,peptides
2.6087012318812444,0.9579285596552938,0.6549066242739664,1.4554861538074135,0.2975161618554224,peptides
1.639205804141072,0.9521003352942077,1.2572478163577316,1.257082387164926,0.6219367364280274,peptides
2.3245508497611596,0.8959686259486904,0.6920702050976301,1.521794799122679,0.3686508126789526,peptides
1.6004893172232248,0.903671432971961,1.1993889587175512,1.2922730371395459,0.8612978448277633,peptides
2.718976400672734,0.9407752749011778,0.7149217129817279,1.272866872323026,0.48482880381206206,peptides
2.4214221893108605,0.8822005722119135,0.7305132621875498,1.2308455768479671,0.6318402995847103,peptides
2.5632232810645754,0.9525517170119421,0.9200905943666525,1.7338471681627274,0.3946250537133842,peptides
1.5822470492214917,0.8942999694523165,0.9919582910078674,1.683133651837581,0.7506501912117097,peptides
0.9353497719526029,0.7924136233426161,1.498399655298603,1.3480815635159316,1.2917839264616195,peptides
2.0995833964532165,0.8761737400820769,1.1078795503616305,1.3773784850425905,0.5395293789707591,peptides
2.7661123062267414,0.781048038147799,0.6844831199158598,1.2930145573481362,0.36223636195712167,peptides
1.1812127513981237,1.0015842470588996,1.5008194808751314,1.206069700667165,1.030186727991188,peptides
2.389849324224371,0.7646910734246886,0.5169239082528718,1.6209985384775882,0.39076451254416966,peptides
1.5738027919945636,0.9843390287124112,1.2287662899819374,1.251101411699453,0.7981140321140079,peptides
1.3580952444308176,0.8614832261470607,1.2299939582017867,1.2392952425167305,1.0182041317399502,peptides
0.8633643276075776,1.0657740131311149,2.16537066823975,1.221953768991282,1.4059831516728447,peptides
2.3338298074142836,1.1258235470295956,0.8697203233037459,1.5720497512335612,0.32488119154703193,peptides
1.89784442484157,0.8776272246620205,1.012189264763022,1.206720992317235,0.5663236640718928,peptides
1.5388686373360234,0.9369083276000494,1.1204075948344938,1.4743739940144587,0.47655351709764504,peptides
1.4003493762354884,0.9469938174006532,1.2407090264013907,1.436983230488057,0.6313382456091319,peptides
1.2422117299447755,0.9571639999461972,1.6257433089096653,1.2355403264430933,1.1871214324428863,peptides
1.7208983447794297,0.910985387105594,1.0899614003311953,1.6246339084915395,0.5339067308156277,peptides
2.399665208111584,1.1873095755197671,0.84737905280795,1.1876750844478408,0.4279858888194686,peptides
1.7777271505257397,1.2105337013408755,0.7683111720678212,1.6312542220956252,0.8262984344346461,peptides
1.5462225139847685,0.9138601632118952,1.0055685157839518,1.2435927106902036,0.4751638923263205,peptides
2.0370978742207013,1.1699063554004392,0.7377535573369259,1.1682760540189476,0.5865355447573863,peptides
1.6105987627382226,1.0266055877318674,1.0481906653674131,1.4531926163819764,0.5610340996350781,peptides
0.695171133238686,0.97808309599959,2.701937830039916,1.2740094563932918,1.6569433237814524,peptides
1.3614918617703489,0.869488220174415,1.3276929900765162,1.0836584687385757,1.1207474900527659,peptides
1.7021208596277153,1.2141298337457542,1.1985186031880388,1.2903325112221067,0.8305980924991976,peptides
1.985773471302562,0.8700581185624555,0.8672328770320482,1.619139880119066,0.32559763887117604,peptides
1.4722195429957106,0.7954928275934372,1.226405625045279,1.362933806812068,0.9258516760157864,peptides
1.8184745251959484,0.9750772831818397,0.93725747078136,1.600230096472438,0.48924763863571535,peptides
1.9076676989246164,0.9110814382228417,0.8227354520749071,1.6702524684685855,0.5695711472283926,peptides
1.8330444288636958,1.0302594633236812,0.853261179152536,1.2513060991082077,0.6072081648719208,peptides
1.502483265820541,0.5992901629864337,1.1657081918291639,1.4791678177516288,0.6513202521949963,peptides
1.1264671763820744,1.1335767261749092,2.1794600599322758,1.2918915386260479,1.373807390312607,peptides
2.866532857653539,0.9194693403364391,0.5584303962984717,1.7138806776814344,0.3242655671894996,peptides
1.936671104478743,0.9950455246331902,0.8473058260114449,1.5939182626555881,0.3657159019682344,peptides
3.3358836587343577,0.9814774941575893,0.48549039295747237,1.4480474655106663,0.21580755633204485,peptides
1.6110291730509958,0.9377706121950881,1.3620843122121564,1.13359980925384,0.8751333287717108,peptides
0.954385825078266,1.103198143307018,2.1782039345355435,1.2837104517376725,1.2260151954425045,peptides
1.197205300154409,0.9456541979591859,1.2110007227244053,1.6262743242046485,0.7202178122772284,peptides
1.9722858285257603,1.0245540892916445,1.0233136725561078,1.4839180233115787,0.4587882016117935,peptides
1.1301402975615962,1.2725334191328848,1.6733273929720731,1.1770812824259742,1.4485365833888937,peptides
3.834061378959846,1.0855710799495182,0.38271050344405927,1.5278252455373929,0.1849300010277089,peptides
1.9094177754967998,0.9195642296308681,0.8919899174690925,1.650949025298457,0.5469021334613181,peptides
0.9333242055309037,1.2201394291519188,1.8962632020291017,1.544373816181867,1.11908956706917,peptides
1.7892061924164475,0.8879952917108032,1.335811955140757,1.050501531925575,0.7422098154909579,peptides
1.9956634943355942,0.9412013502932809,0.6720662108795297,1.8969826345568284,0.3562186535710704,peptides
0.9759521711055433,0.8384239003686118,1.3006455848828569,1.8091282776445081,0.8421797156740156,peptides
1.3533105873998847,0.9312272538512849,1.078051739551804,1.8956514179898103,0.604390636072893,peptides
1.2886408030461871,0.8891493813848442,1.374393082193068,1.307335011704552,0.5215025697704534,peptides
1.2217726364914365,0.8348543723079025,1.6337275769302326,1.2820372295163271,1.0212409872888752,peptides
0.8623253380468845,1.17656322292315,1.7227084315860524,1.4118637077888954,0.8964777400634222,peptides
0.8691908426345838,1.1607849537481445,1.8909606667115246,1.6698816997344825,0.945759522271819,peptides
3.138723944204106,1.0226854544760682,0.5419289279320259,1.4620083609571708,0.3437040074354163,peptides
1.5861915806651192,1.1397151363081637,1.0990537673353564,1.426898435868057,0.4925930187505502,peptides
1.7072806502864848,0.7896727201354785,0.9931388793549868,1.3713641859348167,0.5914195208346303,peptides
1.3216028798727109,0.9130570049104916,0.9549605938786384,1.4707769171500433,0.8237043374072083,peptides
1.2916223595915615,0.9944793803645133,1.4523903571285324,1.1616484205159332,1.062080544765023,peptides
1.8770145716756417,0.8688490531679623,1.1724118185610954,1.3842524144924362,0.4144801836399838,peptides
0.9164287095390542,0.8728790838353326,1.398371780578438,1.5302940083407877,0.9975327494066883,peptides
